CO_HistogramAMI_4_even_8,325
CO_HistogramAMI_4_even_10,326
CO_HistogramAMI_4_even_20,327
CO_HistogramAMI_5_even_2,328
CO_HistogramAMI_5_even_4,329
CO_HistogramAMI_5_even_6,330
CO_HistogramAMI_5_even_8,331
CO_HistogramAMI_5_even_10,332
CO_HistogramAMI_5_even_20,333
CO_HistogramAMI_1_quantiles_2,334
CO_HistogramAMI_1_quantiles_4,335
CO_HistogramAMI_1_quantiles_6,336
CO_HistogramAMI_1_quantiles_8,337
CO_HistogramAMI_1_quantiles_10,338
CO_HistogramAMI_1_quantiles_20,339
CO_HistogramAMI_2_quantiles_2,340
CO_HistogramAMI_2_quantiles_4,341
CO_HistogramAMI_2_quantiles_6,342
CO_HistogramAMI_2_quantiles_8,343
CO_HistogramAMI_2_quantiles_10,344
CO_HistogramAMI_2_quantiles_20,345
CO_HistogramAMI_3_quantiles_2,346
CO_HistogramAMI_3_quantiles_4,347
CO_HistogramAMI_3_quantiles_6,348
CO_HistogramAMI_3_quantiles_8,349
CO_HistogramAMI_3_quantiles_10,350
CO_HistogramAMI_3_quantiles_20,351
CO_HistogramAMI_4_quantiles_2,352
CO_HistogramAMI_4_quantiles_4,353
CO_HistogramAMI_4_quantiles_6,354
CO_HistogramAMI_4_quantiles_8,355
CO_HistogramAMI_4_quantiles_10,356
CO_HistogramAMI_4_quantiles_20,357
CO_HistogramAMI_5_quantiles_2,358
CO_HistogramAMI_5_quantiles_4,359
CO_HistogramAMI_5_quantiles_6,360
CO_HistogramAMI_5_quantiles_8,361
CO_HistogramAMI_5_quantiles_10,362
CO_HistogramAMI_5_quantiles_20,363
CO_glscf_1_1_1,364
CO_glscf_1_1_2,365
CO_glscf_1_1_3,366
CO_glscf_1_1_4,367
CO_glscf_1_1_5,368
CO_glscf_1_1_tau,369
CO_glscf_1_2_1,370
CO_glscf_1_2_2,371
CO_glscf_1_2_3,372
CO_glscf_1_2_4,373
CO_glscf_1_2_5,374
CO_glscf_1_2_tau,375
CO_glscf_1_5_1,376
CO_glscf_1_5_2,377
CO_glscf_1_5_3,378
CO_glscf_1_5_4,379
CO_glscf_1_5_5,380
CO_glscf_1_5_tau,381
CO_glscf_1_10_1,382
CO_glscf_1_10_2,383
CO_glscf_1_10_3,384
CO_glscf_1_10_4,385
CO_glscf_1_10_5,386
CO_glscf_1_10_tau,387
CO_glscf_2_2_1,388
CO_glscf_2_2_2,389
CO_glscf_2_2_3,390
CO_glscf_2_2_4,391
CO_glscf_2_2_5,392
CO_glscf_2_2_tau,393
CO_glscf_2_5_1,394
CO_glscf_2_5_2,395
CO_glscf_2_5_3,396
CO_glscf_2_5_4,397
CO_glscf_2_5_5,398
CO_glscf_2_5_tau,399
CO_fzcglscf_1_1,400
CO_fzcglscf_1_2,401
CO_fzcglscf_1_3,402
CO_fzcglscf_1_4,403
CO_fzcglscf_1_5,404
CO_fzcglscf_1_6,405
CO_fzcglscf_1_7,406
CO_fzcglscf_1_8,407
CO_fzcglscf_1_9,408
CO_fzcglscf_1_10,409
CO_fzcglscf_2_2,410
CO_fzcglscf_2_5,411
CO_fzcglscf_2_10,412
CO_fzcglscf_5_5,413
CO_fzcglscf_5_10,414
CO_fzcglscf_10_10,415
StatAv2,417
StatAv3,418
StatAv4,419
StatAv5,420
StatAv6,421
StatAv7,422
StatAv8,423
StatAv9,424
StatAv10,425
StatAvl25,426
StatAvl50,427
StatAvl100,428
StatAvl150,429
StatAvl200,430
StatAvl250,431
StatAvl500,432
StatAvl1000,433
StatAvl2000,434
SY_SlidingWindow_m_s2_1,435
SY_SlidingWindow_m_s2_2,436
SY_SlidingWindow_m_s2_10,437
SY_SlidingWindow_m_s5_1,438
SY_SlidingWindow_m_s5_2,439
SY_SlidingWindow_m_s5_10,440
SY_SlidingWindow_m_s10_1,441
SY_SlidingWindow_m_s10_2,442
SY_SlidingWindow_m_s10_10,443
SY_SlidingWindow_m_apen2_10,446
SY_SlidingWindow_m_apen5_1,447
SY_SlidingWindow_m_apen5_2,448
SY_SlidingWindow_m_apen5_10,449
SY_SlidingWindow_m_apen10_1,450
SY_SlidingWindow_m_apen10_2,451
SY_SlidingWindow_m_apen10_10,452
SY_SlidingWindow_m_ent2_1,453
SY_SlidingWindow_m_ent2_2,454
SY_SlidingWindow_m_ent2_10,455
SY_SlidingWindow_m_ent5_1,456
SY_SlidingWindow_m_ent5_2,457
SY_SlidingWindow_m_ent5_10,458
SY_SlidingWindow_m_ent10_1,459
SY_SlidingWindow_m_ent10_2,460
SY_SlidingWindow_m_ent10_10,461
SY_SlidingWindow_s_s2_1,462
SY_SlidingWindow_s_s2_2,463
SY_SlidingWindow_s_s2_10,464
SY_SlidingWindow_s_s5_1,465
SY_SlidingWindow_s_s5_2,466
SY_SlidingWindow_s_s5_10,467
SY_SlidingWindow_s_s10_1,468
SY_SlidingWindow_s_s10_2,469
SY_SlidingWindow_s_s10_10,470
SY_SlidingWindow_s_apen2_10,473
SY_SlidingWindow_s_apen5_1,474
SY_SlidingWindow_s_apen5_2,475
SY_SlidingWindow_s_apen5_10,476
SY_SlidingWindow_s_apen10_1,477
SY_SlidingWindow_s_apen10_2,478
SY_SlidingWindow_s_apen10_10,479
SY_SlidingWindow_s_ent2_1,480
SY_SlidingWindow_s_ent2_2,481
SY_SlidingWindow_s_ent2_10,482
SY_SlidingWindow_s_ent5_1,483
SY_SlidingWindow_s_ent5_2,484
SY_SlidingWindow_s_ent5_10,485
SY_SlidingWindow_s_ent10_1,486
SY_SlidingWindow_s_ent10_2,487
SY_SlidingWindow_s_ent10_10,488
SY_SlidingWindow_ent_s2_1,489
SY_SlidingWindow_ent_s2_2,490
SY_SlidingWindow_ent_s2_10,491
SY_SlidingWindow_ent_s5_1,492
SY_SlidingWindow_ent_s5_2,493
SY_SlidingWindow_ent_s5_10,494
SY_SlidingWindow_ent_s10_1,495
SY_SlidingWindow_ent_s10_2,496
SY_SlidingWindow_ent_s10_10,497
SY_SlidingWindow_ent_apen2_2,499
SY_SlidingWindow_ent_apen2_10,500
SY_SlidingWindow_ent_apen5_1,501
SY_SlidingWindow_ent_apen5_2,502
SY_SlidingWindow_ent_apen5_10,503
SY_SlidingWindow_ent_apen10_1,504
SY_SlidingWindow_ent_apen10_2,505
SY_SlidingWindow_ent_apen10_10,506
SY_SlidingWindow_ent_ent2_1,507
SY_SlidingWindow_ent_ent2_2,508
SY_SlidingWindow_ent_ent2_10,509
SY_SlidingWindow_ent_ent5_1,510
SY_SlidingWindow_ent_ent5_2,511
SY_SlidingWindow_ent_ent5_10,512
SY_SlidingWindow_ent_ent10_1,513
SY_SlidingWindow_ent_ent10_2,514
SY_SlidingWindow_ent_ent10_10,515
SY_SlidingWindow_apen_s2_1,516
SY_SlidingWindow_apen_s2_2,517
SY_SlidingWindow_apen_s2_10,518
SY_SlidingWindow_apen_s5_1,519
SY_SlidingWindow_apen_s5_2,520
SY_SlidingWindow_apen_s5_10,521
SY_SlidingWindow_apen_s10_1,522
SY_SlidingWindow_apen_s10_2,523
SY_SlidingWindow_apen_s10_10,524
SY_SlidingWindow_apen_apen2_10,527
SY_SlidingWindow_apen_apen5_1,528
SY_SlidingWindow_apen_apen5_2,529
SY_SlidingWindow_apen_apen5_10,530
SY_SlidingWindow_apen_apen10_1,531
SY_SlidingWindow_apen_apen10_2,532
SY_SlidingWindow_apen_apen10_10,533
SY_SlidingWindow_apen_ent2_1,534
SY_SlidingWindow_apen_ent2_2,535
SY_SlidingWindow_apen_ent2_10,536
SY_SlidingWindow_apen_ent5_1,537
SY_SlidingWindow_apen_ent5_2,538
SY_SlidingWindow_apen_ent5_10,539
SY_SlidingWindow_apen_ent10_1,540
SY_SlidingWindow_apen_ent10_2,541
SY_SlidingWindow_apen_ent10_10,542
SY_SlidingWindow_mom3_s2_1,543
SY_SlidingWindow_mom3_s2_2,544
SY_SlidingWindow_mom3_s2_10,545
SY_SlidingWindow_mom3_s5_1,546
SY_SlidingWindow_mom3_s5_2,547
SY_SlidingWindow_mom3_s5_10,548
SY_SlidingWindow_mom3_s10_1,549
SY_SlidingWindow_mom3_s10_2,550
SY_SlidingWindow_mom3_s10_10,551
SY_SlidingWindow_mom3_apen2_10,554
SY_SlidingWindow_mom3_apen5_1,555
SY_SlidingWindow_mom3_apen5_2,556
SY_SlidingWindow_mom3_apen5_10,557
SY_SlidingWindow_mom3_apen10_1,558
SY_SlidingWindow_mom3_apen10_2,559
SY_SlidingWindow_mom3_apen10_10,560
SY_SlidingWindow_mom3_ent2_1,561
SY_SlidingWindow_mom3_ent2_2,562
SY_SlidingWindow_mom3_ent2_10,563
SY_SlidingWindow_mom3_ent5_1,564
SY_SlidingWindow_mom3_ent5_2,565
SY_SlidingWindow_mom3_ent5_10,566
SY_SlidingWindow_mom3_ent10_1,567
SY_SlidingWindow_mom3_ent10_2,568
SY_SlidingWindow_mom3_ent10_10,569
SY_SlidingWindow_mom4_s2_1,570
SY_SlidingWindow_mom4_s2_2,571
SY_SlidingWindow_mom4_s2_10,572
SY_SlidingWindow_mom4_s5_1,573
SY_SlidingWindow_mom4_s5_2,574
SY_SlidingWindow_mom4_s5_10,575
SY_SlidingWindow_mom4_s10_1,576
SY_SlidingWindow_mom4_s10_2,577
SY_SlidingWindow_mom4_s10_10,578
SY_SlidingWindow_mom4_apen2_10,581
SY_SlidingWindow_mom4_apen5_1,582
SY_SlidingWindow_mom4_apen5_2,583
SY_SlidingWindow_mom4_apen5_10,584
SY_SlidingWindow_mom4_apen10_1,585
SY_SlidingWindow_mom4_apen10_2,586
SY_SlidingWindow_mom4_apen10_10,587
SY_SlidingWindow_mom4_ent2_1,588
SY_SlidingWindow_mom4_ent2_2,589
SY_SlidingWindow_mom4_ent2_10,590
SY_SlidingWindow_mom4_ent5_1,591
SY_SlidingWindow_mom4_ent5_2,592
SY_SlidingWindow_mom4_ent5_10,593
SY_SlidingWindow_mom4_ent10_1,594
SY_SlidingWindow_mom4_ent10_2,595
SY_SlidingWindow_mom4_ent10_10,596
SY_SlidingWindow_lil_s2_1,597
SY_SlidingWindow_lil_s2_2,598
SY_SlidingWindow_lil_s2_10,599
SY_SlidingWindow_lil_s5_1,600
SY_SlidingWindow_lil_s5_2,601
SY_SlidingWindow_lil_s5_10,602
SY_SlidingWindow_lil_s10_1,603
SY_SlidingWindow_lil_s10_2,604
SY_SlidingWindow_lil_s10_10,605
SY_SlidingWindow_lil_apen2_1,606
SY_SlidingWindow_lil_apen2_10,608
SY_SlidingWindow_lil_apen5_1,609
SY_SlidingWindow_lil_apen5_2,610
SY_SlidingWindow_lil_apen5_10,611
SY_SlidingWindow_lil_apen10_1,612
SY_SlidingWindow_lil_apen10_2,613
SY_SlidingWindow_lil_apen10_10,614
SY_SlidingWindow_lil_ent2_1,615
SY_SlidingWindow_lil_ent2_2,616
SY_SlidingWindow_lil_ent2_10,617
SY_SlidingWindow_lil_ent5_1,618
SY_SlidingWindow_lil_ent5_2,619
SY_SlidingWindow_lil_ent5_10,620
SY_SlidingWindow_lil_ent10_1,621
SY_SlidingWindow_lil_ent10_2,622
SY_SlidingWindow_lil_ent10_10,623
SY_SlidingWindow_ac1_s2_1,624
SY_SlidingWindow_ac1_s2_2,625
SY_SlidingWindow_ac1_s2_10,626
SY_SlidingWindow_ac1_s5_1,627
SY_SlidingWindow_ac1_s5_2,628
SY_SlidingWindow_ac1_s5_10,629
SY_SlidingWindow_ac1_s10_1,630
SY_SlidingWindow_ac1_s10_2,631
SY_SlidingWindow_ac1_s10_10,632
SY_SlidingWindow_ac1_apen2_2,634
SY_SlidingWindow_ac1_apen2_10,635
SY_SlidingWindow_ac1_apen5_1,636
SY_SlidingWindow_ac1_apen5_2,637
SY_SlidingWindow_ac1_apen5_10,638
SY_SlidingWindow_ac1_apen10_1,639
SY_SlidingWindow_ac1_apen10_2,640
SY_SlidingWindow_ac1_apen10_10,641
SY_SlidingWindow_ac1_ent2_1,642
SY_SlidingWindow_ac1_ent2_2,643
SY_SlidingWindow_ac1_ent2_10,644
SY_SlidingWindow_ac1_ent5_1,645
SY_SlidingWindow_ac1_ent5_2,646
SY_SlidingWindow_ac1_ent5_10,647
SY_SlidingWindow_ac1_ent10_1,648
SY_SlidingWindow_ac1_ent10_2,649
SY_SlidingWindow_ac1_ent10_10,650
SY_LinearTrend,651
SY_StdNthDer_1,654
SY_StdNthDer_2,655
SY_StdNthDer_3,656
SY_StdNthDer_4,657
SY_StdNthDer_5,658
SY_StdNthDer_6,659
SY_StdNthDer_7,660
SY_StdNthDer_8,661
SY_StdNthDer_9,662
SY_StdNthDer_10,663
SY_LocalDistributions_2_each,664
SY_LocalGlobal_l10.mean,665
SY_LocalGlobal_l20.mean,666
SY_LocalGlobal_l50.mean,667
SY_LocalGlobal_l100.mean,668
SY_LocalGlobal_l500.mean,669
SY_LocalGlobal_p001.mean,670
SY_LocalGlobal_p005.mean,671
SY_LocalGlobal_p01.mean,672
SY_LocalGlobal_p1.mean,673
SY_LocalGlobal_p5.mean,674
SY_LocalGlobal_unicg10.mean,675
SY_LocalGlobal_unicg20.mean,676
SY_LocalGlobal_unicg50.mean,677
SY_LocalGlobal_unicg100.mean,678
SY_LocalGlobal_unicg500.mean,679
SY_LocalGlobal_randcg10.mean,680
SY_LocalGlobal_randcg20.mean,681
SY_LocalGlobal_randcg50.mean,682
SY_LocalGlobal_randcg100.mean,683
SY_LocalGlobal_randcg500.mean,684
SY_LocalGlobal_l10.std,665
SY_LocalGlobal_l20.std,666
SY_LocalGlobal_l50.std,667
SY_LocalGlobal_l100.std,668
SY_LocalGlobal_l500.std,669
SY_LocalGlobal_p001.std,670
SY_LocalGlobal_p005.std,671
SY_LocalGlobal_p01.std,672
SY_LocalGlobal_p1.std,673
SY_LocalGlobal_p5.std,674
SY_LocalGlobal_unicg10.std,675
SY_LocalGlobal_unicg20.std,676
SY_LocalGlobal_unicg50.std,677
SY_LocalGlobal_unicg100.std,678
SY_LocalGlobal_unicg500.std,679
SY_LocalGlobal_randcg10.std,680
SY_LocalGlobal_randcg20.std,681
SY_LocalGlobal_randcg50.std,682
SY_LocalGlobal_randcg100.std,683
SY_LocalGlobal_randcg500.std,684
SY_LocalGlobal_l10.median,665
SY_LocalGlobal_l20.median,666
SY_LocalGlobal_l50.median,667
SY_LocalGlobal_l100.median,668
SY_LocalGlobal_l500.median,669
SY_LocalGlobal_p001.median,670
SY_LocalGlobal_p005.median,671
SY_LocalGlobal_p01.median,672
SY_LocalGlobal_p1.median,673
SY_LocalGlobal_p5.median,674
SY_LocalGlobal_unicg10.median,675
SY_LocalGlobal_unicg20.median,676
SY_LocalGlobal_unicg50.median,677
SY_LocalGlobal_unicg100.median,678
SY_LocalGlobal_unicg500.median,679
SY_LocalGlobal_randcg10.median,680
SY_LocalGlobal_randcg20.median,681
SY_LocalGlobal_randcg50.median,682
SY_LocalGlobal_randcg100.median,683
SY_LocalGlobal_randcg500.median,684
SY_LocalGlobal_l10.iqr,665
SY_LocalGlobal_l20.iqr,666
SY_LocalGlobal_l50.iqr,667
SY_LocalGlobal_l100.iqr,668
SY_LocalGlobal_l500.iqr,669
SY_LocalGlobal_p001.iqr,670
SY_LocalGlobal_p005.iqr,671
SY_LocalGlobal_p01.iqr,672
SY_LocalGlobal_p1.iqr,673
SY_LocalGlobal_p5.iqr,674
SY_LocalGlobal_unicg10.iqr,675
SY_LocalGlobal_unicg20.iqr,676
SY_LocalGlobal_unicg50.iqr,677
SY_LocalGlobal_unicg100.iqr,678
SY_LocalGlobal_unicg500.iqr,679
SY_LocalGlobal_randcg10.iqr,680
SY_LocalGlobal_randcg20.iqr,681
SY_LocalGlobal_randcg50.iqr,682
SY_LocalGlobal_randcg100.iqr,683
SY_LocalGlobal_randcg500.iqr,684
SY_LocalGlobal_l10.skewness,665
SY_LocalGlobal_l20.skewness,666
SY_LocalGlobal_l50.skewness,667
SY_LocalGlobal_l100.skewness,668
SY_LocalGlobal_l500.skewness,669
SY_LocalGlobal_p001.skewness,670
SY_LocalGlobal_p005.skewness,671
SY_LocalGlobal_p01.skewness,672
SY_LocalGlobal_p1.skewness,673
SY_LocalGlobal_p5.skewness,674
SY_LocalGlobal_unicg10.skewness,675
SY_LocalGlobal_unicg20.skewness,676
SY_LocalGlobal_unicg50.skewness,677
SY_LocalGlobal_unicg100.skewness,678
SY_LocalGlobal_unicg500.skewness,679
SY_LocalGlobal_randcg10.skewness,680
SY_LocalGlobal_randcg20.skewness,681
SY_LocalGlobal_randcg50.skewness,682
SY_LocalGlobal_randcg100.skewness,683
SY_LocalGlobal_randcg500.skewness,684
SY_LocalGlobal_l10.kurtosis,665
SY_LocalGlobal_l20.kurtosis,666
SY_LocalGlobal_l50.kurtosis,667
SY_LocalGlobal_l100.kurtosis,668
SY_LocalGlobal_l500.kurtosis,669
SY_LocalGlobal_p001.kurtosis,670
SY_LocalGlobal_p005.kurtosis,671
SY_LocalGlobal_p01.kurtosis,672
SY_LocalGlobal_p1.kurtosis,673
SY_LocalGlobal_p5.kurtosis,674
SY_LocalGlobal_unicg10.kurtosis,675
SY_LocalGlobal_unicg20.kurtosis,676
SY_LocalGlobal_unicg50.kurtosis,677
SY_LocalGlobal_unicg100.kurtosis,678
SY_LocalGlobal_unicg500.kurtosis,679
SY_LocalGlobal_randcg10.kurtosis,680
SY_LocalGlobal_randcg20.kurtosis,681
SY_LocalGlobal_randcg50.kurtosis,682
SY_LocalGlobal_randcg100.kurtosis,683
SY_LocalGlobal_randcg500.kurtosis,684
SY_LocalGlobal_l10.ac1,665
SY_LocalGlobal_l20.ac1,666
SY_LocalGlobal_l50.ac1,667
SY_LocalGlobal_l100.ac1,668
SY_LocalGlobal_l500.ac1,669
SY_LocalGlobal_p001.ac1,670
SY_LocalGlobal_p005.ac1,671
SY_LocalGlobal_p01.ac1,672
SY_LocalGlobal_p1.ac1,673
SY_LocalGlobal_p5.ac1,674
SY_LocalGlobal_unicg10.ac1,675
SY_LocalGlobal_unicg20.ac1,676
SY_LocalGlobal_unicg50.ac1,677
SY_LocalGlobal_unicg100.ac1,678
SY_LocalGlobal_unicg500.ac1,679
SY_LocalGlobal_randcg10.ac1,680
SY_LocalGlobal_randcg20.ac1,681
SY_LocalGlobal_randcg50.ac1,682
SY_LocalGlobal_randcg100.ac1,683
SY_LocalGlobal_randcg500.ac1,684
EN_wentropy_shannon,685
EN_Shannonpdf,686
EN_wentropy_logenent,687
EN_wentropy_threshent01,688
EN_wentropy_threshent02,689
EN_wentropy_threshent05,690
EN_wentropy_threshent1,691
EN_wentropy_threshent15,692
EN_wentropy_threshent2,693
EN_wentropy_sureent01,694
EN_wentropy_sureent02,695
EN_wentropy_sureent05,696
EN_wentropy_sureent1,697
EN_wentropy_sureent15,698
EN_wentropy_sureent2,699
RM_entropy,700
EN_histen_ks_01_0,703
EN_histen_ks_02_0,704
EN_histen_ks_05_0,705
EN_histen_ks_1_0,706
EN_histen_ks__001,707
EN_histen_ks__002,708
EN_histen_ks__005,709
EN_histen_ks__01,710
EN_histen_ks__02,711
EN_histen_ks__03,712
EN_histen_raw_ks__001,719
EN_histen_raw_ks__002,720
EN_histen_raw_ks__005,721
EN_histen_raw_ks__01,722
EN_histen_raw_ks__02,723
EN_histen_raw_ks__03,724
EN_histen_hist_5_0,725
